timestamp_sent,command_sent,ACT,AMR_DOCK,AMR_Footprint,AMR_PosTarget,CAMERA,ITM_ID,JIG_ID,OBJ_Nbr,OBJ_Type,STATION,taskName,task_data,task_output_position,task_output_results,task_outputs,result,task_id,receiver,dispatch_path,message,state_path,state_timeline,timestamp_returned
2026-03-16T14:08:46.291+01:00,SingleDeviceAction,4,,,,,5,,,,,SingleDeviceAction,"{""id"": ""08988188-aecf-4c3e-b060-dac46bef5710"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}",0,Success,"{""Position"": ""0"", ""Results"": ""Success""}",succeeded,08988188-aecf-4c3e-b060-dac46bef5710,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:08:46.298+01:00:PENDING | 2026-03-16T14:08:47.302+01:00:EXECUTE | 2026-03-16T14:08:48.307+01:00:COMPLETE,2026-03-16T14:08:48.307+01:00
2026-03-16T14:08:48.309+01:00,SingleTask,1,,,,,1,2,3,520,,SingleTask,"{""id"": ""cf955b03-6bba-40b0-9f38-0b8dd147d21a"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,cf955b03-6bba-40b0-9f38-0b8dd147d21a,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:08:48.326+01:00:PENDING | 2026-03-16T14:08:49.332+01:00:EXECUTE | 2026-03-16T14:08:50.346+01:00:COMPLETE,2026-03-16T14:08:50.346+01:00
2026-03-16T14:08:50.348+01:00,SingleTask,2,,,,,5,2,1,520,,SingleTask,"{""id"": ""3c10b139-4999-4022-bb16-650eff93d6b1"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,3c10b139-4999-4022-bb16-650eff93d6b1,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:08:50.357+01:00:PENDING | 2026-03-16T14:08:51.369+01:00:EXECUTE | 2026-03-16T14:08:52.374+01:00:COMPLETE,2026-03-16T14:08:52.374+01:00
2026-03-16T14:08:52.381+01:00,SingleDeviceAction,4,,,,,5,,,,,SingleDeviceAction,"{""id"": ""e77b5a0a-2f43-4d93-ac1f-ae2c2a988b5a"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}",0,Success,"{""Position"": ""0"", ""Results"": ""Success""}",succeeded,e77b5a0a-2f43-4d93-ac1f-ae2c2a988b5a,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:08:52.388+01:00:PENDING | 2026-03-16T14:08:53.393+01:00:EXECUTE | 2026-03-16T14:08:54.397+01:00:COMPLETE,2026-03-16T14:08:54.397+01:00
2026-03-16T14:08:54.399+01:00,SingleTask,1,,,,,1,2,4,520,,SingleTask,"{""id"": ""6db14ac2-5326-402f-be58-dbd4699616d0"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,6db14ac2-5326-402f-be58-dbd4699616d0,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:08:54.406+01:00:PENDING | 2026-03-16T14:08:55.411+01:00:EXECUTE | 2026-03-16T14:08:57.419+01:00:COMPLETE,2026-03-16T14:08:57.419+01:00
2026-03-16T14:08:57.421+01:00,SingleTask,2,,,,,5,2,1,520,,SingleTask,"{""id"": ""147290bc-acf1-40c0-a8d6-8231bf7806ac"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,147290bc-acf1-40c0-a8d6-8231bf7806ac,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:08:57.428+01:00:PENDING | 2026-03-16T14:08:58.432+01:00:EXECUTE | 2026-03-16T14:09:00.441+01:00:COMPLETE,2026-03-16T14:09:00.441+01:00
2026-03-16T14:09:00.447+01:00,SingleDeviceAction,3,,,,,5,,,,,SingleDeviceAction,"{""id"": ""f3fe0496-8eea-4332-8ba8-e90cdf6dbd7e"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}",0,Success,"{""Position"": ""0"", ""Results"": ""Success""}",succeeded,f3fe0496-8eea-4332-8ba8-e90cdf6dbd7e,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:09:00.455+01:00:PENDING | 2026-03-16T14:09:01.460+01:00:EXECUTE | 2026-03-16T14:09:02.464+01:00:COMPLETE,2026-03-16T14:09:02.464+01:00
2026-03-16T14:09:02.466+01:00,SingleDeviceAction,2,,,,,5,,,,,SingleDeviceAction,"{""id"": ""e0af677a-c51c-4afc-a89a-17994f2f3597"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}",0,Success,"{""Position"": ""0"", ""Results"": ""Success""}",succeeded,e0af677a-c51c-4afc-a89a-17994f2f3597,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:09:02.474+01:00:PENDING | 2026-03-16T14:09:03.478+01:00:EXECUTE | 2026-03-16T14:09:04.483+01:00:COMPLETE,2026-03-16T14:09:04.483+01:00
2026-03-16T14:09:05.486+01:00,UpdateWorldState_From_uLM,,,,,,,,,,,UpdateWorldState_From_uLM,"{""id"": ""6824b2d6-1a20-4e61-9ced-c6d01a429cc8"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Devices: (5-COMPLETE; 7-COMPLETE""}}",0,Devices: (5-COMPLETE; 7-COMPLETE,"{""Position"": ""0"", ""Results"": ""Devices: (5-COMPLETE; 7-COMPLETE""}",succeeded,6824b2d6-1a20-4e61-9ced-c6d01a429cc8,ULM,uGO_CONTROLLER > UR5E_POLYSCOPE > ULM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:09:05.493+01:00:PENDING | 2026-03-16T14:09:06.498+01:00:EXECUTE | 2026-03-16T14:09:08.506+01:00:COMPLETE,2026-03-16T14:09:08.506+01:00
2026-03-16T14:09:08.520+01:00,SingleDeviceAction,30,,,,,5,,,,,SingleDeviceAction,"{""id"": ""8c6cf66f-b18b-4b72-8205-3acddff4666d"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""p[0, 0, 0, 0, 0, 0]""}}",0,"p[0, 0, 0, 0, 0, 0]","{""Position"": ""0"", ""Results"": ""p[0, 0, 0, 0, 0, 0]""}",succeeded,8c6cf66f-b18b-4b72-8205-3acddff4666d,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:09:08.527+01:00:PENDING | 2026-03-16T14:09:09.532+01:00:EXECUTE | 2026-03-16T14:09:11.545+01:00:COMPLETE,2026-03-16T14:09:11.545+01:00
2026-03-16T14:09:11.555+01:00,SingleDeviceAction,1,,,,,5,,,,,SingleDeviceAction,"{""id"": ""406425b3-12fc-40e3-a922-9a49ded5c32d"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}",0,Success,"{""Position"": ""0"", ""Results"": ""Success""}",succeeded,406425b3-12fc-40e3-a922-9a49ded5c32d,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:09:11.561+01:00:PENDING | 2026-03-16T14:09:12.565+01:00:EXECUTE | 2026-03-16T14:09:14.584+01:00:COMPLETE,2026-03-16T14:09:14.584+01:00
2026-03-16T14:09:14.587+01:00,SingleDeviceAction,4,,,,,5,,,,,SingleDeviceAction,"{""id"": ""35ca2717-6cae-4784-91c5-5473b19d9170"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}",0,Success,"{""Position"": ""0"", ""Results"": ""Success""}",succeeded,35ca2717-6cae-4784-91c5-5473b19d9170,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:09:14.596+01:00:PENDING | 2026-03-16T14:09:15.601+01:00:EXECUTE | 2026-03-16T14:09:16.606+01:00:COMPLETE,2026-03-16T14:09:16.606+01:00
2026-03-16T14:09:16.608+01:00,SingleTask,1,,,,,5,2,1,520,,SingleTask,"{""id"": ""700873d9-34e3-4992-b32b-35deb0c165bd"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,700873d9-34e3-4992-b32b-35deb0c165bd,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:09:16.616+01:00:PENDING | 2026-03-16T14:09:17.621+01:00:EXECUTE | 2026-03-16T14:09:19.632+01:00:COMPLETE,2026-03-16T14:09:19.632+01:00
2026-03-16T14:09:19.635+01:00,SingleTask,2,,,,,1,2,1,520,,SingleTask,"{""id"": ""ee49c618-1217-49a2-9543-42c29a0968dc"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,ee49c618-1217-49a2-9543-42c29a0968dc,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:09:19.642+01:00:PENDING | 2026-03-16T14:09:20.646+01:00:EXECUTE | 2026-03-16T14:09:22.655+01:00:COMPLETE,2026-03-16T14:09:22.655+01:00
2026-03-16T14:09:22.667+01:00,SingleDeviceAction,4,,,,,5,,,,,SingleDeviceAction,"{""id"": ""2a3ef090-fda0-4722-9276-71948ca96bf0"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}",0,Success,"{""Position"": ""0"", ""Results"": ""Success""}",succeeded,2a3ef090-fda0-4722-9276-71948ca96bf0,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:09:22.674+01:00:PENDING | 2026-03-16T14:09:23.680+01:00:EXECUTE | 2026-03-16T14:09:25.690+01:00:COMPLETE,2026-03-16T14:09:25.690+01:00
2026-03-16T14:09:25.693+01:00,SingleTask,1,,,,,5,2,1,520,,SingleTask,"{""id"": ""83add1c4-4c15-4f9a-973f-708e89203990"", ""status"": ""PENDING"", ""error"": ""null"", ""outputs"": {}}",,,{},failed,83add1c4-4c15-4f9a-973f-708e89203990,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,timeout after 120.0s,PENDING,2026-03-16T14:09:25.700+01:00:PENDING,2026-03-16T14:11:26.312+01:00
2026-03-16T14:27:25.318+01:00,Navigate,,1,1,2,,,,,,,Navigate,"{""id"": ""a26bf8d5-3d52-420c-924f-a812e1e0415d"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""NavigationComplete""}}",0,NavigationComplete,"{""Position"": ""0"", ""Results"": ""NavigationComplete""}",succeeded,a26bf8d5-3d52-420c-924f-a812e1e0415d,AMR,uGO_CONTROLLER > UR5E_POLYSCOPE > AMR,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:27:25.327+01:00:PENDING | 2026-03-16T14:27:26.332+01:00:EXECUTE | 2026-03-16T14:27:28.343+01:00:COMPLETE,2026-03-16T14:27:28.343+01:00
2026-03-16T14:27:28.454+01:00,SingleDeviceAction,30,,,,,2,,,,,SingleDeviceAction,"{""id"": ""ddaf463c-c258-4a9b-820c-68697e53ef40"", ""status"": ""ABORTED"", ""error"": ""null"", ""outputs"": {}}",,,{},failed,ddaf463c-c258-4a9b-820c-68697e53ef40,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,"{'data': {'id': 'ddaf463c-c258-4a9b-820c-68697e53ef40', 'status': 'ABORTED', 'error': 'null', 'outputs': {}}}",PENDING > EXECUTE > ABORTED,2026-03-16T14:27:28.459+01:00:PENDING | 2026-03-16T14:27:29.464+01:00:EXECUTE | 2026-03-16T14:27:35.507+01:00:ABORTED,2026-03-16T14:27:35.515+01:00
2026-03-16T14:28:37.734+01:00,Navigate,,1,1,2,,,,,,,Navigate,"{""id"": ""ea8c6f76-d969-46bf-88da-1d376fd8f10c"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""NavigationComplete""}}",0,NavigationComplete,"{""Position"": ""0"", ""Results"": ""NavigationComplete""}",succeeded,ea8c6f76-d969-46bf-88da-1d376fd8f10c,AMR,uGO_CONTROLLER > UR5E_POLYSCOPE > AMR,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:28:37.740+01:00:PENDING | 2026-03-16T14:28:38.746+01:00:EXECUTE | 2026-03-16T14:28:40.756+01:00:COMPLETE,2026-03-16T14:28:40.756+01:00
2026-03-16T14:28:40.867+01:00,SingleDeviceAction,30,,,,,2,,,,,SingleDeviceAction,"{""id"": ""b8771b81-9765-4c57-8c45-9f86f670fd6c"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""p[0, 0, 0, 0, 0, 0]""}}",0,"p[0, 0, 0, 0, 0, 0]","{""Position"": ""0"", ""Results"": ""p[0, 0, 0, 0, 0, 0]""}",succeeded,b8771b81-9765-4c57-8c45-9f86f670fd6c,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:28:40.874+01:00:PENDING | 2026-03-16T14:28:41.880+01:00:EXECUTE | 2026-03-16T14:28:42.884+01:00:COMPLETE,2026-03-16T14:28:42.884+01:00
2026-03-16T14:28:42.994+01:00,SingleTask,1,,,,,2,1,1,551,,SingleTask,"{""id"": ""6ddb0314-d594-4f67-a398-06b3da6a4f18"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,6ddb0314-d594-4f67-a398-06b3da6a4f18,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:28:43.002+01:00:PENDING | 2026-03-16T14:28:44.006+01:00:EXECUTE | 2026-03-16T14:28:46.015+01:00:COMPLETE,2026-03-16T14:28:46.015+01:00
2026-03-16T14:28:46.017+01:00,SingleTask,2,,,,,1,1,1,551,,SingleTask,"{""id"": ""87155cda-f655-4074-85c5-1270bb2cbb43"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,87155cda-f655-4074-85c5-1270bb2cbb43,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:28:46.024+01:00:PENDING | 2026-03-16T14:28:47.030+01:00:EXECUTE | 2026-03-16T14:28:49.038+01:00:COMPLETE,2026-03-16T14:28:49.038+01:00
2026-03-16T14:28:49.154+01:00,Charge,,,,,,,,,,,Charge,"{""id"": ""c3ae2fd9-b954-4ddb-ac89-1dd357506ab9"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""NavigationComplete""}}",0,NavigationComplete,"{""Position"": ""0"", ""Results"": ""NavigationComplete""}",succeeded,c3ae2fd9-b954-4ddb-ac89-1dd357506ab9,AMR,uGO_CONTROLLER > UR5E_POLYSCOPE > AMR,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:28:49.160+01:00:PENDING | 2026-03-16T14:28:50.164+01:00:EXECUTE | 2026-03-16T14:28:51.168+01:00:COMPLETE,2026-03-16T14:28:51.168+01:00
2026-03-16T14:28:51.279+01:00,InspectRackAtStation,,,,,WRIST,,1,,,uLMPlateStation,CameraInspect,"{""id"": ""7ab7ec39-2c47-459a-a10a-3f8e08ec3ad7"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""[1,2,3,4,5,6]""}}",0,"[1,2,3,4,5,6]","{""Position"": ""0"", ""Results"": ""[1,2,3,4,5,6]""}",succeeded,7ab7ec39-2c47-459a-a10a-3f8e08ec3ad7,WRIST_CAMERA,uGO_CONTROLLER > UR5E_POLYSCOPE > WRIST_CAMERA,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:28:51.287+01:00:PENDING | 2026-03-16T14:28:52.291+01:00:EXECUTE | 2026-03-16T14:28:54.300+01:00:COMPLETE,2026-03-16T14:28:54.300+01:00
2026-03-16T14:28:54.445+01:00,SingleTask,1,,,,,1,1,1,810,,SingleTask,"{""id"": ""ffcd9b8a-dad1-45fc-8ac2-ae99c12f810b"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,ffcd9b8a-dad1-45fc-8ac2-ae99c12f810b,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:28:54.452+01:00:PENDING | 2026-03-16T14:28:55.458+01:00:EXECUTE | 2026-03-16T14:28:56.462+01:00:COMPLETE,2026-03-16T14:28:56.462+01:00
2026-03-16T14:28:56.464+01:00,SingleTask,2,,,,,1,10,1,810,,SingleTask,"{""id"": ""62d8dbc5-c041-4705-a181-d1f0eae2869a"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,62d8dbc5-c041-4705-a181-d1f0eae2869a,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:28:56.471+01:00:PENDING | 2026-03-16T14:28:57.475+01:00:EXECUTE | 2026-03-16T14:28:59.484+01:00:COMPLETE,2026-03-16T14:28:59.484+01:00
2026-03-16T14:28:59.489+01:00,ProcessAt3FingerStation,3,,,,,1,10,,,,ProcessAt3FingerStation,"{""id"": ""746c1873-37c8-4ffd-8d06-a9d88ef3691f"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""01""}}",0,01,"{""Position"": ""0"", ""Results"": ""01""}",succeeded,746c1873-37c8-4ffd-8d06-a9d88ef3691f,3FG,uGO_CONTROLLER > UR5E_POLYSCOPE > 3FG,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:28:59.496+01:00:PENDING | 2026-03-16T14:29:00.500+01:00:EXECUTE | 2026-03-16T14:29:02.510+01:00:COMPLETE,2026-03-16T14:29:02.510+01:00
2026-03-16T14:29:02.514+01:00,SingleTask,1,,,,,1,10,1,810,,SingleTask,"{""id"": ""eccb18ad-2b4e-4e8c-a3c1-f2a5c0babe64"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,eccb18ad-2b4e-4e8c-a3c1-f2a5c0babe64,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:29:02.520+01:00:PENDING | 2026-03-16T14:29:03.525+01:00:EXECUTE | 2026-03-16T14:29:04.530+01:00:COMPLETE,2026-03-16T14:29:04.530+01:00
2026-03-16T14:29:04.532+01:00,SingleTask,2,,,,,1,4,1,810,,SingleTask,"{""id"": ""ed1a569f-7260-41ba-b7db-4cbf7007dfb6"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,ed1a569f-7260-41ba-b7db-4cbf7007dfb6,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:29:04.539+01:00:PENDING | 2026-03-16T14:29:05.543+01:00:EXECUTE | 2026-03-16T14:29:07.554+01:00:COMPLETE,2026-03-16T14:29:07.554+01:00
2026-03-16T14:29:07.563+01:00,SingleTask,1,,,,,1,1,2,810,,SingleTask,"{""id"": ""6e2b71f7-87fc-45b8-b089-569996de5d8b"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,6e2b71f7-87fc-45b8-b089-569996de5d8b,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:29:07.571+01:00:PENDING | 2026-03-16T14:29:08.575+01:00:EXECUTE | 2026-03-16T14:29:09.579+01:00:COMPLETE,2026-03-16T14:29:09.579+01:00
2026-03-16T14:29:09.582+01:00,SingleTask,2,,,,,1,10,1,810,,SingleTask,"{""id"": ""20407118-cfd6-4303-92d0-aa7a52275d5b"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,20407118-cfd6-4303-92d0-aa7a52275d5b,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:29:09.590+01:00:PENDING | 2026-03-16T14:29:10.594+01:00:EXECUTE | 2026-03-16T14:29:12.605+01:00:COMPLETE,2026-03-16T14:29:12.605+01:00
2026-03-16T14:29:12.610+01:00,ProcessAt3FingerStation,3,,,,,1,10,,,,ProcessAt3FingerStation,"{""id"": ""6d47401b-f03b-49cc-a7d9-49a131c1ebdc"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""02""}}",0,02,"{""Position"": ""0"", ""Results"": ""02""}",succeeded,6d47401b-f03b-49cc-a7d9-49a131c1ebdc,3FG,uGO_CONTROLLER > UR5E_POLYSCOPE > 3FG,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:29:12.617+01:00:PENDING | 2026-03-16T14:29:13.621+01:00:EXECUTE | 2026-03-16T14:29:15.631+01:00:COMPLETE,2026-03-16T14:29:15.631+01:00
2026-03-16T14:29:15.633+01:00,SingleTask,1,,,,,1,10,1,810,,SingleTask,"{""id"": ""a8bbbacd-319f-4bd8-8ab3-c13dc7d47290"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,a8bbbacd-319f-4bd8-8ab3-c13dc7d47290,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:29:15.640+01:00:PENDING | 2026-03-16T14:29:16.644+01:00:EXECUTE | 2026-03-16T14:29:17.647+01:00:COMPLETE,2026-03-16T14:29:17.647+01:00
2026-03-16T14:29:17.649+01:00,SingleTask,2,,,,,1,2,1,810,,SingleTask,"{""id"": ""b2e2a0ec-f2de-4bdf-9c40-5abdc40ba842"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,b2e2a0ec-f2de-4bdf-9c40-5abdc40ba842,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:29:17.655+01:00:PENDING | 2026-03-16T14:29:18.659+01:00:EXECUTE | 2026-03-16T14:29:19.663+01:00:COMPLETE,2026-03-16T14:29:19.663+01:00
2026-03-16T14:29:19.671+01:00,SingleTask,1,,,,,1,1,3,810,,SingleTask,"{""id"": ""dbd3169b-e27a-487b-8645-9b979150f205"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,dbd3169b-e27a-487b-8645-9b979150f205,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:29:19.678+01:00:PENDING | 2026-03-16T14:29:20.683+01:00:EXECUTE | 2026-03-16T14:29:22.693+01:00:COMPLETE,2026-03-16T14:29:22.693+01:00
2026-03-16T14:38:02.376+01:00,Navigate,,1,1,2,,,,,,,Navigate,"{""id"": ""abb7f9b4-a8e0-48e4-8adc-e2568235bd62"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""NavigationComplete""}}",0,NavigationComplete,"{""Position"": ""0"", ""Results"": ""NavigationComplete""}",succeeded,abb7f9b4-a8e0-48e4-8adc-e2568235bd62,AMR,uGO_CONTROLLER > UR5E_POLYSCOPE > AMR,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:38:02.382+01:00:PENDING | 2026-03-16T14:38:03.386+01:00:EXECUTE | 2026-03-16T14:38:05.394+01:00:COMPLETE,2026-03-16T14:38:05.394+01:00
2026-03-16T14:38:05.504+01:00,SingleDeviceAction,30,,,,,2,,,,,SingleDeviceAction,"{""id"": ""4939746b-63f4-4966-aef9-e3acc50a6ce5"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""p[0, 0, 0, 0, 0, 0]""}}",0,"p[0, 0, 0, 0, 0, 0]","{""Position"": ""0"", ""Results"": ""p[0, 0, 0, 0, 0, 0]""}",succeeded,4939746b-63f4-4966-aef9-e3acc50a6ce5,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:38:05.511+01:00:PENDING | 2026-03-16T14:38:06.516+01:00:EXECUTE | 2026-03-16T14:38:07.519+01:00:COMPLETE,2026-03-16T14:38:07.519+01:00
2026-03-16T14:38:07.629+01:00,SingleTask,1,,,,,2,1,1,551,,SingleTask,"{""id"": ""1c514e93-102d-4290-9c13-9f0640f21388"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,1c514e93-102d-4290-9c13-9f0640f21388,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-16T14:38:07.635+01:00:PENDING | 2026-03-16T14:38:08.641+01:00:EXECUTE | 2026-03-16T14:38:09.645+01:00:COMPLETE,2026-03-16T14:38:09.645+01:00
