timestamp_sent,command_sent,ACT,ACTION,AMR_DOCK,AMR_Footprint,AMR_PosTarget,CAMERA,ITM_ID,JIG_ID,OBJ_Nbr,OBJ_Type,STATION,taskName,task_data,task_output_position,task_output_results,task_outputs,result,task_id,receiver,dispatch_path,message,state_path,state_timeline,timestamp_returned
2026-03-11T13:32:01.666+01:00,ProcessAt3FingerStation,,3,,,,,1,10,,,,ProcessAt3FingerStation,"{""id"": ""908aaa00-91e3-4965-91ea-b3cde34f0d3c"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""NONE""}}",0,NONE,"{""Position"": ""0"", ""Results"": ""NONE""}",succeeded,908aaa00-91e3-4965-91ea-b3cde34f0d3c,3FG,uGO_CONTROLLER > UR5E_POLYSCOPE > 3FG,,PENDING > EXECUTE > COMPLETE,2026-03-11T13:32:01.672+01:00:PENDING | 2026-03-11T13:32:02.676+01:00:EXECUTE | 2026-03-11T13:32:03.681+01:00:COMPLETE,2026-03-11T13:32:03.681+01:00
2026-03-11T13:32:03.683+01:00,SingleTask,,1,,,,,1,10,1,101,,SingleTask,"{""id"": ""63d6c0e1-9ec4-4aa3-be68-80f285a444b0"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,63d6c0e1-9ec4-4aa3-be68-80f285a444b0,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-11T13:32:03.688+01:00:PENDING | 2026-03-11T13:32:04.692+01:00:EXECUTE | 2026-03-11T13:32:06.700+01:00:COMPLETE,2026-03-11T13:32:06.700+01:00
2026-03-11T13:32:06.702+01:00,SingleTask,,2,,,,,1,4,22,101,,SingleTask,"{""id"": ""cc54074b-1b5b-4e62-95d4-a0047b1f43a0"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,cc54074b-1b5b-4e62-95d4-a0047b1f43a0,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-11T13:32:06.708+01:00:PENDING | 2026-03-11T13:32:07.712+01:00:EXECUTE | 2026-03-11T13:32:08.716+01:00:COMPLETE,2026-03-11T13:32:08.716+01:00
2026-03-11T13:32:08.725+01:00,SingleTask,,1,,,,,1,1,10,101,,SingleTask,"{""id"": ""c1de117c-72fd-40d1-95b0-2a43ca82291d"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,c1de117c-72fd-40d1-95b0-2a43ca82291d,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-11T13:32:08.732+01:00:PENDING | 2026-03-11T13:32:09.736+01:00:EXECUTE | 2026-03-11T13:32:10.741+01:00:COMPLETE,2026-03-11T13:32:10.741+01:00
2026-03-11T13:32:10.743+01:00,SingleTask,,2,,,,,1,10,1,101,,SingleTask,"{""id"": ""de80782a-7bd4-470a-906f-838be200ab3c"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,de80782a-7bd4-470a-906f-838be200ab3c,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,EXECUTE > COMPLETE,2026-03-11T13:32:11.760+01:00:EXECUTE | 2026-03-11T13:32:13.768+01:00:COMPLETE,2026-03-11T13:32:13.768+01:00
2026-03-11T13:32:13.773+01:00,ProcessAt3FingerStation,,3,,,,,1,10,,,,ProcessAt3FingerStation,"{""id"": ""9ff1225d-877e-41db-9ffd-2a1b522d7ba2"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""02""}}",0,02,"{""Position"": ""0"", ""Results"": ""02""}",succeeded,9ff1225d-877e-41db-9ffd-2a1b522d7ba2,3FG,uGO_CONTROLLER > UR5E_POLYSCOPE > 3FG,,PENDING > EXECUTE > COMPLETE,2026-03-11T13:32:13.780+01:00:PENDING | 2026-03-11T13:32:14.783+01:00:EXECUTE | 2026-03-11T13:32:16.791+01:00:COMPLETE,2026-03-11T13:32:16.791+01:00
2026-03-11T13:32:16.792+01:00,SingleTask,,1,,,,,1,10,1,101,,SingleTask,"{""id"": ""3fdf6a05-05fc-4385-b171-d14703c86851"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,3fdf6a05-05fc-4385-b171-d14703c86851,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-11T13:32:16.797+01:00:PENDING | 2026-03-11T13:32:17.804+01:00:EXECUTE | 2026-03-11T13:32:19.813+01:00:COMPLETE,2026-03-11T13:32:19.813+01:00
2026-03-11T13:32:19.815+01:00,SingleTask,,2,,,,,1,2,11,101,,SingleTask,"{""id"": ""6553cd01-4fed-4afc-b85c-c8f799d1eaa1"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,6553cd01-4fed-4afc-b85c-c8f799d1eaa1,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-11T13:32:19.821+01:00:PENDING | 2026-03-11T13:32:20.825+01:00:EXECUTE | 2026-03-11T13:32:21.830+01:00:COMPLETE,2026-03-11T13:32:21.830+01:00
2026-03-11T13:32:21.839+01:00,SingleTask,,1,,,,,1,1,11,101,,SingleTask,"{""id"": ""bf95155d-fb43-449a-a927-54392d9d3ee3"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,bf95155d-fb43-449a-a927-54392d9d3ee3,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-11T13:32:21.846+01:00:PENDING | 2026-03-11T13:32:22.851+01:00:EXECUTE | 2026-03-11T13:32:24.859+01:00:COMPLETE,2026-03-11T13:32:24.859+01:00
2026-03-11T13:32:24.861+01:00,SingleTask,,2,,,,,1,10,1,101,,SingleTask,"{""id"": ""fbd78d47-7d12-48a0-bd73-083cb23a79f2"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,fbd78d47-7d12-48a0-bd73-083cb23a79f2,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-11T13:32:24.865+01:00:PENDING | 2026-03-11T13:32:25.870+01:00:EXECUTE | 2026-03-11T13:32:26.876+01:00:COMPLETE,2026-03-11T13:32:26.876+01:00
